,id_formation,matchType,possession,shootInPenalty,shootHeading,shootOutPenalty,shootTotal,in_rate,out_rate,heading_rate,passTry,shortPassTry,longpassTry,throughpass,short_rate,long_rate,thr_rate,directpass,direct_rate,center_fw_shoot,side_fw_shoot,center_mf_shoot,center_fw_pass,side_fw_pass,center_mf_pass,side_df_pass,center_df_pass,line1_pass,line2_pass,center_fw_dribble,side_fw_dribble,center_mf_dribble,side_df_dribble,line1_dribble,line2_dribble,center_fw_posses,side_fw_posses,center_mf_posses,side_df_posses,center_df_posses,line1_posses,line2_posses,intercepth_fw,tackle_fw,tackle,intercept,defence_fw_rate,defence_fw,defences,center_fw_use,center_mf_use,side_fw_use,side_df_use,side_use,use_all,center_fw_rate,center_mf_rate,center_rate,side_rate,side_df_rate,all_use,line1_use,line2_use,line1_rate,line2_rate,side_fw_rate,df,mf,fw,center_fw,center_mf,side_fw,side_df,side,center,line2,center_fw_one,center_mf_one,side_fw_one,side_df_one,center_one,side_one,line2_one,cnt
178,23139568598eae32ee95f054_451,50.0,0.5144444444444445,3.7777777777777777,1.1111111111111112,2.888888888888889,7.777777777777778,0.6318562610229277,0.3681437389770723,0.1353395061728395,107.27777777777777,78.27777777777777,4.777777777777778,23.666666666666668,0.7261113473034913,0.04464678152719679,0.22421043983534927,28.444444444444443,0.26885722136254603,2.4444444444444446,2.0,3.0555555555555554,10.5,21.833333333333332,50.0,12.88888888888889,8.88888888888889,10.5,71.83333333333333,9.38888888888889,22.0,39.77777777777778,9.722222222222221,9.38888888888889,61.77777777777778,4.722222222222222,7.777777777777778,13.444444444444445,5.111111111111111,5.444444444444445,4.722222222222222,21.22222222222222,0.8333333333333334,1.6111111111111112,8.88888888888889,5.777777777777778,0.17014796659404502,2.4444444444444446,14.666666666666666,24.61111111111111,103.22222222222223,51.611111111111114,27.72222222222222,79.33333333333333,207.16666666666666,0.11968117239942562,0.49696474095110343,0.6166459133505291,0.38335408664947096,0.34829859448495415,232.05555555555554,24.61111111111111,154.83333333333334,0.10658621639993371,0.665260346272994,0.2869969638150065,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,24.61111111111111,34.40740740740741,25.805555555555557,13.86111111111111,31.958333333333332,19.833333333333332,30.966666666666665,18.0
179,234b86411b5a6c37626ad1dd_451,50.0,0.5416666666666666,3.0833333333333335,1.4166666666666667,1.5,6.0,0.7523148148148149,0.2476851851851852,0.22268518518518518,121.25,86.08333333333333,8.833333333333334,28.083333333333332,0.7066065660751869,0.07478037860566843,0.2335667378117053,36.916666666666664,0.3083471164173737,1.5833333333333333,1.0833333333333333,3.0,16.75,21.916666666666668,51.583333333333336,17.25,10.0,16.75,73.5,11.5,16.916666666666668,34.833333333333336,13.333333333333334,11.5,51.75,4.5,7.166666666666667,11.666666666666666,5.833333333333333,6.5,4.5,18.833333333333332,0.25,0.75,6.333333333333333,4.416666666666667,0.09509556347791642,1.0,10.75,32.75,98.08333333333333,46.0,36.416666666666664,82.41666666666667,213.25,0.1531410920718093,0.4589426042134983,0.6120836962853077,0.3879163037146924,0.4368422190392371,241.0,32.75,144.08333333333334,0.13532189014275728,0.5985260160816483,0.26342460241595117,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,32.75,32.69444444444444,23.0,18.208333333333332,32.708333333333336,20.604166666666668,28.816666666666666,12.0
180,23564d9cf6d13b53ff92804a_523,50.0,0.5207142857142857,2.7142857142857144,1.6428571428571428,2.4285714285714284,6.785714285714286,0.6428777571634715,0.35712224283652855,0.23340290661719232,107.0,87.71428571428571,12.857142857142858,13.714285714285714,0.8194742685428305,0.12082059256510568,0.12785910410874715,26.571428571428573,0.24867969667385284,2.2142857142857144,1.2142857142857142,2.0714285714285716,19.214285714285715,17.142857142857142,31.714285714285715,27.642857142857142,7.714285714285714,36.357142857142854,31.714285714285715,17.785714285714285,16.642857142857142,29.071428571428573,19.5,34.42857142857143,29.071428571428573,6.357142857142857,6.285714285714286,8.642857142857142,11.214285714285714,4.285714285714286,12.642857142857142,8.642857142857142,0.9285714285714286,1.2142857142857142,3.5714285714285716,4.071428571428571,0.35895691609977326,2.142857142857143,7.642857142857143,43.357142857142854,69.42857142857143,40.07142857142857,58.357142857142854,98.42857142857143,211.21428571428572,0.20702173036453636,0.3265932280811155,0.5336149584456519,0.4663850415543481,0.646054118284587,233.28571428571428,83.42857142857143,69.42857142857143,0.3578489924820815,0.29523593700102724,0.270786038446415,5.0,2.0,3.0,1.4285714285714286,2.0,1.5714285714285714,3.5714285714285716,5.142857142857143,3.4285714285714284,2.0,30.11904761904762,34.714285714285715,25.5,16.732142857142858,32.804761904761904,19.261904761904763,34.714285714285715,14.0
181,235bda37b5d0bdba3b9e0c79_451,50.0,0.5361111111111111,3.9444444444444446,1.5,2.0,7.444444444444445,0.7497235788902455,0.2502764211097544,0.1926010717677384,110.33333333333333,92.44444444444444,7.111111111111111,12.38888888888889,0.8384766101660269,0.06317727710491912,0.11212882300510851,19.5,0.17530610011002765,2.1666666666666665,1.1666666666666667,3.2222222222222223,10.833333333333334,18.11111111111111,52.77777777777778,15.722222222222221,10.444444444444445,10.833333333333334,70.88888888888889,7.555555555555555,17.166666666666668,38.0,11.833333333333334,7.555555555555555,55.166666666666664,4.277777777777778,5.388888888888889,11.38888888888889,5.388888888888889,5.277777777777778,4.277777777777778,16.77777777777778,0.4444444444444444,1.1111111111111112,6.277777777777778,4.222222222222222,0.17263107263107264,1.5555555555555556,10.5,22.666666666666668,102.16666666666667,40.666666666666664,32.94444444444444,73.61111111111111,198.44444444444446,0.11599415301596243,0.5138869306922443,0.6298810837082067,0.3701189162917933,0.4455543860979793,223.27777777777777,22.666666666666668,142.83333333333334,0.10292179925927512,0.6385644817238182,0.24511757940657627,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,22.666666666666668,34.05555555555556,20.333333333333332,16.47222222222222,31.208333333333332,18.40277777777778,28.56666666666667,18.0
182,23ac606aee4c8d2c91829b9a_433,50.0,0.4566666666666667,4.5,0.6666666666666666,1.5833333333333333,6.75,0.7976851851851853,0.2023148148148148,0.13194444444444445,86.91666666666667,59.583333333333336,6.416666666666667,23.5,0.6805272891921682,0.07459082985965472,0.2774189980755055,29.916666666666668,0.3520098279351602,1.8333333333333333,2.3333333333333335,2.25,11.166666666666666,15.833333333333334,38.583333333333336,9.833333333333334,9.25,27.0,38.583333333333336,9.166666666666666,14.916666666666666,30.583333333333332,6.583333333333333,24.083333333333332,30.583333333333332,4.666666666666667,6.333333333333333,13.166666666666666,5.833333333333333,6.583333333333333,11.0,13.166666666666666,0.75,2.0833333333333335,12.333333333333334,6.083333333333333,0.16589476291682173,2.8333333333333335,18.416666666666668,25.0,82.33333333333333,37.083333333333336,22.25,59.333333333333336,166.66666666666666,0.14843306965204214,0.493004105407944,0.6414371750599861,0.3585628249400139,0.36932674298522933,191.5,62.083333333333336,82.33333333333333,0.3219988088705513,0.42730347059754514,0.2590088369130167,4.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,25.0,27.444444444444443,18.541666666666668,11.125,26.833333333333332,14.833333333333334,27.444444444444443,12.0
183,241a59ba90a51197c64ea6d4_451,50.0,0.48133333333333334,3.1333333333333333,0.26666666666666666,3.6666666666666665,7.066666666666666,0.49997835497835497,0.500021645021645,0.031774891774891775,95.0,72.2,2.3333333333333335,20.333333333333332,0.756848528714894,0.02536361588528471,0.21581425523871514,22.666666666666668,0.24117787112399988,2.933333333333333,0.7333333333333333,3.2666666666666666,14.533333333333333,19.933333333333334,41.86666666666667,8.066666666666666,7.333333333333333,14.533333333333333,61.8,12.933333333333334,17.533333333333335,35.6,5.333333333333333,12.933333333333334,53.13333333333333,6.066666666666666,7.666666666666667,14.533333333333333,4.733333333333333,5.8,6.066666666666666,22.2,1.3333333333333333,3.2666666666666666,15.133333333333333,7.6,0.20274413839609917,4.6,22.733333333333334,33.53333333333333,92.0,45.13333333333333,18.133333333333333,63.266666666666666,188.8,0.1785737720032367,0.4870767670658511,0.6656505390690878,0.33434946093091217,0.2892075066108682,211.26666666666668,33.53333333333333,137.13333333333333,0.1597115130203669,0.648364547521468,0.26349724382205597,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,33.53333333333333,30.666666666666668,22.566666666666666,9.066666666666666,31.383333333333333,15.816666666666666,27.426666666666666,15.0
184,24554d1cde129896b9e13d71_442,50.0,0.5211764705882352,3.0588235294117645,1.6470588235294117,3.4705882352941178,8.176470588235293,0.5452993085346026,0.4547006914653973,0.18181524357994946,115.3529411764706,88.47058823529412,4.9411764705882355,21.352941176470587,0.7638783345857999,0.04428510370934601,0.18752967744703414,26.294117647058822,0.23181478115638018,4.9411764705882355,1.5294117647058822,1.6470588235294117,30.470588235294116,19.88235294117647,32.76470588235294,16.764705882352942,11.529411764705882,30.470588235294116,52.64705882352941,28.823529411764707,18.764705882352942,26.647058823529413,11.882352941176471,28.823529411764707,45.411764705882355,10.941176470588236,7.117647058823529,7.352941176470588,6.352941176470588,5.294117647058823,10.941176470588236,14.470588235294118,1.2352941176470589,2.9411764705882355,13.882352941176471,7.352941176470588,0.21674146274504427,4.176470588235294,21.235294117647058,70.23529411764706,66.76470588235294,45.76470588235294,35.0,80.76470588235294,217.76470588235293,0.3246590387315208,0.3040976632420609,0.6287567019735816,0.3712432980264183,0.42561839135906215,248.2941176470588,70.23529411764706,112.52941176470588,0.28465435786297033,0.45176608303257887,0.2520864756454283,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,35.11764705882353,33.38235294117647,22.88235294117647,17.5,34.25,20.191176470588236,28.13235294117647,17.0
185,247e53345ae22c9c66d6d177_442,50.0,0.4969230769230769,2.5384615384615383,0.46153846153846156,3.5384615384615383,6.538461538461538,0.46946109446109446,0.5305389055389056,0.07063769563769563,100.0,78.6923076923077,4.6923076923076925,16.384615384615383,0.7836532244448722,0.047230977848590094,0.16695236312159517,21.076923076923077,0.21418334097018524,3.1538461538461537,0.8461538461538461,2.230769230769231,25.076923076923077,20.307692307692307,31.46153846153846,11.23076923076923,8.461538461538462,25.076923076923077,51.76923076923077,23.76923076923077,17.615384615384617,24.46153846153846,8.153846153846153,23.76923076923077,42.07692307692308,9.307692307692308,6.3076923076923075,8.846153846153847,5.538461538461538,5.769230769230769,9.307692307692308,15.153846153846153,1.0769230769230769,2.6923076923076925,12.307692307692308,6.846153846153846,0.22496314806098086,3.769230769230769,19.153846153846153,58.15384615384615,64.76923076923077,44.23076923076923,24.923076923076923,69.15384615384616,192.07692307692307,0.3022783347292444,0.33599664098888027,0.6382749757181247,0.3617250242818753,0.3613232381306633,216.3846153846154,58.15384615384615,109.0,0.2680520691393768,0.5026555800515836,0.266690018928079,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,29.076923076923077,32.38461538461539,22.115384615384617,12.461538461538462,30.73076923076923,17.28846153846154,27.25,13.0
186,24a40d0f00f7fcc79d6f3c31_424,50.0,0.5094444444444445,2.7222222222222223,1.2777777777777777,3.0555555555555554,7.055555555555555,0.5717372134038801,0.42826278659611994,0.17506613756613756,117.66666666666667,93.72222222222223,3.5,19.333333333333332,0.793164323863649,0.030458238570436686,0.16713136743973134,22.833333333333332,0.19758960601016803,3.7777777777777777,1.3333333333333333,1.2222222222222223,29.555555555555557,21.72222222222222,35.5,14.222222222222221,12.833333333333334,49.22222222222222,37.55555555555556,25.055555555555557,18.38888888888889,26.77777777777778,8.722222222222221,42.0,28.22222222222222,7.611111111111111,6.944444444444445,8.88888888888889,6.0,4.888888888888889,14.055555555555555,9.38888888888889,1.8333333333333333,2.8333333333333335,5.555555555555555,4.277777777777778,0.43902285985619316,4.666666666666667,9.833333333333334,62.22222222222222,71.16666666666667,47.05555555555556,28.944444444444443,76.0,209.38888888888889,0.2980453661046854,0.3375435809784476,0.635588947083133,0.364411052916867,0.3838473851511107,238.33333333333334,105.27777777777777,75.16666666666667,0.4423791571792339,0.3147268006172259,0.26484224495776865,4.0,2.0,4.0,2.0,1.8888888888888888,2.111111111111111,2.0,4.111111111111111,3.888888888888889,2.0,31.11111111111111,37.6764705882353,21.944444444444443,14.472222222222221,33.93055555555556,18.296296296296294,37.583333333333336,18.0
187,24b306d3be6492525d7d6196_451,50.0,0.5536363636363636,3.4545454545454546,1.0,3.4545454545454546,7.909090909090909,0.5821428571428572,0.41785714285714287,0.13787878787878788,128.45454545454547,106.18181818181819,4.363636363636363,19.181818181818183,0.8230188298900193,0.03371189865894659,0.15329295134911872,23.545454545454547,0.1870048500080653,2.272727272727273,1.2727272727272727,4.2727272727272725,16.454545454545453,24.90909090909091,58.0,16.818181818181817,9.545454545454545,16.454545454545453,82.9090909090909,11.454545454545455,18.454545454545453,40.90909090909091,11.636363636363637,11.454545454545455,59.36363636363637,3.909090909090909,7.454545454545454,9.727272727272727,4.454545454545454,5.181818181818182,3.909090909090909,17.181818181818183,0.8181818181818182,2.5454545454545454,12.363636363636363,6.0,0.1635809029825257,3.3636363636363638,18.363636363636363,31.818181818181817,108.63636363636364,50.81818181818182,32.90909090909091,83.72727272727273,224.1818181818182,0.14301645158611678,0.4854414705401356,0.6284579221262523,0.3715420778737476,0.38988842992651324,248.8181818181818,31.818181818181817,159.45454545454547,0.12854194102766464,0.6404589338462834,0.26451324483952554,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,31.818181818181817,36.21212121212122,25.40909090909091,16.454545454545453,35.11363636363637,20.931818181818183,31.89090909090909,11.0
188,250bcc762852c5300f413efe_451,50.0,0.5192307692307693,3.5384615384615383,0.6153846153846154,2.230769230769231,6.384615384615385,0.6464778810932656,0.35352211890673424,0.08683431952662722,104.07692307692308,85.07692307692308,5.846153846153846,15.153846153846153,0.8132098641942188,0.057712943884962536,0.14922954602741828,21.0,0.20694248991238082,1.5384615384615385,2.076923076923077,2.6153846153846154,13.307692307692308,18.23076923076923,51.53846153846154,10.153846153846153,7.846153846153846,13.307692307692308,69.76923076923077,10.538461538461538,17.615384615384617,38.76923076923077,7.538461538461538,10.538461538461538,56.38461538461539,4.153846153846154,7.615384615384615,14.384615384615385,4.0,5.153846153846154,4.153846153846154,22.0,0.5384615384615384,0.9230769230769231,4.923076923076923,4.230769230769231,0.1749299719887955,1.4615384615384615,9.153846153846153,28.0,104.6923076923077,43.46153846153846,21.692307692307693,65.15384615384616,197.84615384615384,0.14106629877049273,0.5269111001547908,0.6679773989252836,0.3320226010747165,0.33681898904070706,220.53846153846155,28.0,148.15384615384616,0.12641083867626612,0.6720473512217547,0.2480781453190032,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,28.0,34.8974358974359,21.73076923076923,10.846153846153847,33.17307692307692,16.28846153846154,29.63076923076923,13.0
189,25576102454ba621989c6db9_451,50.0,0.5349999999999999,4.55,0.95,2.85,8.35,0.6611768786768787,0.3388231213231213,0.0967038517038517,122.6,84.65,6.05,31.6,0.691604194603109,0.04881900176010222,0.2576983307820076,37.65,0.3065173325421098,2.75,2.1,3.3,12.8,26.15,51.05,19.45,10.95,12.8,77.2,8.8,22.95,33.1,14.25,8.8,56.05,4.8,8.0,12.55,5.55,5.4,4.8,20.55,0.8,1.7,9.55,5.85,0.18189707351472056,2.5,15.4,26.4,96.7,57.1,39.25,96.35,219.45,0.11946973675217276,0.44163122347212536,0.5611009602242981,0.4388990397757019,0.402621534727939,244.85,26.4,153.8,0.10708743045807703,0.63009076816202,0.31825082394604254,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,26.4,32.233333333333334,28.55,19.625,30.775,24.0875,30.76,20.0
190,25b7326da0a40f20227d71b8_442,50.0,0.49933333333333335,3.0,0.5333333333333333,1.0666666666666667,4.6,0.7893121693121693,0.21068783068783067,0.1411111111111111,99.13333333333334,82.2,3.6666666666666665,12.866666666666667,0.8285466031330332,0.03726327381092936,0.13019114101112253,16.533333333333335,0.1674544148220519,1.2666666666666666,0.4666666666666667,2.2,13.8,6.066666666666666,53.4,16.4,7.0,19.866666666666667,53.4,12.133333333333333,5.266666666666667,42.4,13.866666666666667,17.4,42.4,4.466666666666667,2.7333333333333334,12.466666666666667,5.8,4.533333333333333,7.2,12.466666666666667,1.5333333333333334,1.9333333333333333,6.2,4.666666666666667,0.31086622527798996,3.466666666666667,10.866666666666667,30.4,108.26666666666667,14.066666666666666,36.06666666666667,50.13333333333333,188.8,0.15918574743972957,0.5724694824344522,0.7316552298741819,0.26834477012581814,0.811243175959042,208.93333333333334,44.46666666666667,108.26666666666667,0.21483503653507585,0.5172168368947196,0.09602899024000311,4.0,4.0,2.0,1.3333333333333333,4.0,0.6666666666666666,2.0,2.6666666666666665,5.333333333333333,4.0,22.8,27.066666666666666,21.1,18.033333333333335,26.005555555555556,18.783333333333335,27.066666666666666,15.0
191,25c5199738db3e1e11dc2ea6_451,50.0,0.530625,5.25,0.4375,2.6875,8.375,0.6745192307692307,0.32548076923076924,0.04188606532356532,139.875,119.4375,2.125,18.3125,0.8517831755566792,0.015291649294793246,0.13291676527559348,20.4375,0.14820841457038675,3.5625,2.5625,2.0,18.375,25.125,71.5625,12.25,10.4375,18.375,96.6875,13.1875,21.3125,47.125,8.5,13.1875,68.4375,6.5,7.375,12.125,5.125,5.0625,6.5,19.5,0.6875,2.375,12.5,5.5,0.17012861938759394,3.0625,18.0,38.0625,130.8125,53.8125,25.875,79.6875,248.5625,0.1525843403241413,0.5228149240326028,0.675399264356744,0.324600735643256,0.32550944893704936,273.25,38.0625,184.625,0.13899546821498332,0.6734106885978942,0.24434028631924543,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,38.0625,43.604166666666664,26.90625,12.9375,42.21875,19.921875,36.925,16.0
192,25d62d715f2c6590795b66e4_451,50.0,0.4525,3.625,1.0625,1.875,6.5625,0.7125912282162282,0.2874087717837718,0.18221570096570094,92.1875,59.5,4.75,28.25,0.6432605425035864,0.05156935210487924,0.30850698658384007,33.0,0.3600763386887193,3.25,1.125,1.875,13.8125,17.75,42.625,7.9375,7.5,13.8125,60.375,13.6875,14.375,34.3125,5.25,13.6875,48.6875,7.1875,7.25,12.625,6.125,6.125,7.1875,19.875,0.875,3.0,14.5,6.8125,0.18350174372727057,3.875,21.3125,34.6875,89.5625,39.375,19.3125,58.6875,182.9375,0.1891790672408568,0.49202015982826436,0.6811992270691212,0.31880077293087883,0.32844592288266206,204.125,34.6875,128.9375,0.1696938618981772,0.6323911741842034,0.2396517150803692,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,34.6875,29.854166666666668,19.6875,9.65625,31.0625,14.671875,25.7875,16.0
193,26086071cd855948c71258d3_523,50.0,0.470625,3.0,0.875,1.1875,5.0625,0.7234871031746032,0.2765128968253968,0.1503968253968254,109.75,80.5625,4.875,24.875,0.7330740981701277,0.04491099307008438,0.2270930276367366,29.75,0.272004020706821,3.8125,0.0,0.625,40.5625,0.0,34.4375,17.9375,14.125,40.5625,34.4375,32.375,0.0,23.8125,14.5,32.375,23.8125,13.25,0.0,7.9375,6.3125,8.375,13.25,7.9375,1.5,4.0,10.5625,6.1875,0.30601058368231354,5.5,16.75,86.1875,66.1875,0.0,38.75,38.75,191.125,0.45315118628229034,0.34488577349007943,0.7980369597723698,0.20196304022763026,1.0,225.9375,86.1875,66.1875,0.3828710964913982,0.2916888480912122,0.0,5.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,5.0,2.0,28.729166666666668,33.09375,,19.375,30.475,19.375,33.09375,16.0
194,260ae860f5946329d8c69268_523,50.0,0.4807692307692308,2.3076923076923075,0.8461538461538461,2.6153846153846154,5.769230769230769,0.5214285714285715,0.4785714285714286,0.15842490842490842,96.61538461538461,71.07692307692308,12.461538461538462,18.76923076923077,0.7353219907520651,0.12943737884242398,0.19458754038554552,31.23076923076923,0.3240249192279695,4.3076923076923075,0.0,1.1538461538461537,32.38461538461539,0.0,34.46153846153846,13.615384615384615,13.076923076923077,32.38461538461539,34.46153846153846,27.153846153846153,0.0,28.153846153846153,12.0,27.153846153846153,28.153846153846153,12.384615384615385,0.0,9.923076923076923,6.153846153846154,7.461538461538462,12.384615384615385,9.923076923076923,2.769230769230769,6.3076923076923075,14.153846153846153,7.615384615384615,0.40932336838290745,9.076923076923077,21.76923076923077,71.92307692307692,72.53846153846153,0.0,31.76923076923077,31.76923076923077,176.23076923076923,0.4064606012934669,0.4130709807155816,0.8195315820090485,0.18046841799095148,1.0,209.07692307692307,71.92307692307692,72.53846153846153,0.343211108056399,0.34785533363766113,0.0,5.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,5.0,2.0,23.974358974358974,36.26923076923077,,15.884615384615385,28.892307692307693,15.884615384615385,36.26923076923077,13.0
195,2645e2af38684d557d8dbc8d_451,50.0,0.4988235294117647,3.1176470588235294,2.411764705882353,4.176470588235294,9.705882352941176,0.5730115472762531,0.4269884527237468,0.23925306719424366,98.47058823529412,74.76470588235294,6.9411764705882355,16.88235294117647,0.7543976555877181,0.0726270456364773,0.17434963167565326,23.823529411764707,0.2469766773121306,3.0588235294117645,2.0588235294117645,3.8823529411764706,15.058823529411764,20.764705882352942,39.470588235294116,12.0,8.764705882352942,15.058823529411764,60.23529411764706,13.411764705882353,19.823529411764707,36.294117647058826,7.588235294117647,13.411764705882353,56.11764705882353,5.235294117647059,8.529411764705882,12.529411764705882,6.352941176470588,6.882352941176471,5.235294117647059,21.058823529411764,0.9411764705882353,3.0,18.058823529411764,7.117647058823529,0.14282608333810456,3.9411764705882355,25.176470588235293,33.705882352941174,88.29411764705883,49.11764705882353,25.941176470588236,75.05882352941177,197.05882352941177,0.17059212542215102,0.4450250728374001,0.6156171982595512,0.3843828017404488,0.3451558664622447,221.0,33.705882352941174,137.41176470588235,0.15283011133851657,0.6197565477655725,0.28936784460457987,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,33.705882352941174,29.431372549019606,24.558823529411764,12.970588235294118,30.5,18.764705882352942,27.48235294117647,17.0
196,2649fb540649d6f9ce8ff7d0_442,50.0,0.49142857142857144,4.142857142857143,1.1428571428571428,2.857142857142857,8.142857142857142,0.6696559392987964,0.33034406070120353,0.10727367870225013,115.21428571428571,89.42857142857143,8.357142857142858,18.785714285714285,0.7696193131960092,0.07331530946263723,0.1681186716871949,27.142857142857142,0.2414339811498321,4.571428571428571,1.4285714285714286,1.8571428571428572,33.07142857142857,14.642857142857142,44.642857142857146,11.142857142857142,8.285714285714286,33.07142857142857,59.285714285714285,28.214285714285715,10.714285714285714,34.714285714285715,7.214285714285714,28.214285714285715,45.42857142857143,11.0,5.0,11.785714285714286,5.214285714285714,4.714285714285714,11.0,16.785714285714285,1.8571428571428572,3.9285714285714284,10.928571428571429,6.071428571428571,0.33461896728681817,5.785714285714286,17.0,72.28571428571429,91.14285714285714,30.357142857142858,23.571428571428573,53.92857142857143,217.35714285714286,0.3335433209709907,0.42134183479129916,0.7548851557622899,0.2451148442377101,0.5829722622303736,240.85714285714286,72.28571428571429,121.5,0.3003845971471349,0.5022145554283085,0.1526650511190622,4.0,4.0,2.0,2.0,2.7142857142857144,1.2857142857142858,2.0,3.2857142857142856,4.714285714285714,4.0,36.142857142857146,34.80357142857143,23.61111111111111,11.785714285714286,35.25595238095238,15.375,30.375,14.0
197,27023d3994b1c8ac181dc3c4_451,50.0,0.5061111111111111,3.3333333333333335,0.4444444444444444,2.3333333333333335,6.111111111111111,0.624074074074074,0.37592592592592594,0.07713844797178131,101.66666666666667,65.88888888888889,8.722222222222221,32.27777777777778,0.6419140829485624,0.08611725918299838,0.32246088487089153,41.0,0.4085781440538899,1.4444444444444444,1.3333333333333333,3.111111111111111,9.88888888888889,19.0,46.77777777777778,14.555555555555555,9.333333333333334,9.88888888888889,65.77777777777777,7.944444444444445,16.444444444444443,35.27777777777778,9.61111111111111,7.944444444444445,51.72222222222222,5.0,6.833333333333333,13.944444444444445,4.888888888888889,5.111111111111111,5.0,20.77777777777778,1.0555555555555556,2.6666666666666665,12.777777777777779,6.944444444444445,0.19531065429747385,3.7222222222222223,19.72222222222222,22.833333333333332,96.0,42.27777777777778,29.055555555555557,71.33333333333333,190.16666666666666,0.12112073360618061,0.5029122470706443,0.624032980676825,0.37596701932317506,0.40442173778240353,212.38888888888889,22.833333333333332,138.27777777777777,0.10867972556946763,0.6513840311388734,0.2640717001266284,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,22.833333333333332,32.0,21.13888888888889,14.527777777777779,29.708333333333332,17.833333333333332,27.655555555555555,18.0
198,27263bb8915fa8ec898ddd38_451,50.0,0.49352941176470594,4.882352941176471,0.29411764705882354,1.7058823529411764,6.882352941176471,0.7457219251336898,0.2542780748663102,0.03921568627450981,102.76470588235294,84.0,4.647058823529412,17.0,0.8169308028264364,0.044609098648569406,0.16588679098684833,21.647058823529413,0.21049588963541777,1.7058823529411764,1.5294117647058822,3.176470588235294,12.588235294117647,20.529411764705884,49.588235294117645,11.411764705882353,6.235294117647059,12.588235294117647,70.11764705882354,10.764705882352942,17.823529411764707,38.11764705882353,9.235294117647058,10.764705882352942,55.94117647058823,4.352941176470588,6.0,11.941176470588236,5.294117647058823,3.6470588235294117,4.352941176470588,17.941176470588236,0.6470588235294118,2.0588235294117645,7.705882352941177,4.470588235294118,0.22223887223887223,2.7058823529411766,12.176470588235293,27.705882352941178,99.6470588235294,44.35294117647059,25.941176470588236,70.29411764705883,197.64705882352942,0.13904156189322397,0.5049768832332638,0.6440184451264879,0.3559815548735122,0.3663410457861851,215.35294117647058,27.705882352941178,144.0,0.12776642395023022,0.6708082296777411,0.25921907563891405,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,27.705882352941178,33.2156862745098,22.176470588235293,12.970588235294118,31.83823529411765,17.573529411764707,28.8,17.0
199,2735be84d814e44ccdb8afe6_451,50.0,0.5217647058823529,3.5294117647058822,1.0,2.5294117647058822,7.0588235294117645,0.6463818860877685,0.3536181139122315,0.13544478397419574,98.0,67.17647058823529,7.0588235294117645,26.058823529411764,0.6792955481950816,0.0722521445775103,0.2712482905630902,33.11764705882353,0.34350043514060047,2.176470588235294,1.8823529411764706,2.411764705882353,9.470588235294118,17.529411764705884,45.1764705882353,12.294117647058824,10.882352941176471,9.470588235294118,62.705882352941174,9.823529411764707,18.764705882352942,36.588235294117645,9.764705882352942,9.823529411764707,55.35294117647059,4.9411764705882355,8.117647058823529,13.470588235294118,5.470588235294118,5.411764705882353,4.9411764705882355,21.58823529411765,0.5882352941176471,1.1176470588235294,5.647058823529412,4.882352941176471,0.16055268261150615,1.7058823529411764,10.529411764705882,24.235294117647058,95.23529411764706,44.411764705882355,27.529411764705884,71.94117647058823,191.41176470588235,0.12587185064796835,0.4982648887061258,0.6241367393540941,0.37586326064590597,0.3779151729827944,217.94117647058823,24.235294117647058,139.64705882352942,0.11057941449996567,0.6429354506462941,0.27201905529709847,4.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,24.235294117647058,31.745098039215684,22.205882352941178,13.764705882352942,29.86764705882353,17.985294117647058,27.929411764705883,17.0
